text,intent,is_noise,is_hard,language
món nào phù hợp cho buổi chiều Phin Đen Đá đá,consultant,False,False,vi
cho hỏi có giao hàng không?,faq,False,False,vi
đặt cho 1 Freeze Dâu L,order,False,False,vi
có bán hai Bánh Mặn Phô Mai L không,order,False,False,vi
get me 2 Freeze Caramel M,order,False,False,en
hỏi chút có khuyến mãi gì hôm nay không?,faq,False,False,vi
cho hỏi có phòng họp không nào,faq,False,False,vi
get me 3 Trà Nhài L,order,False,False,vi
hỏi chút what's your return policy vậy,faq,False,False,vi
món nào không ngọt lắm Vietnamese Latte không caffeine,consultant,False,False,vi
mình lấy một Trà Chanh Mật Ong L,order,False,False,vi
có đồ uống healthy không Bánh Táo đá,consultant,False,False,vi
cho em hỏi do you have qr payment không  ???,faq,False,True,vi
cho em hỏi có combo không vậy,faq,False,False,vi
gợi ý cho anh món ít ngọt Donut Chocolate mát,consultant,False,False,vi
anh không uống caffeine thì nên chọn gì Trà Atiso Đỏ không caffeine,consultant,False,False,vi
chào nhé,ignore,True,False,vi
ừm,ignore,True,False,vi
cho hỏi wifi tên gì vậy nào  ,faq,False,True,vi
món nào bán chạy nhất Freeze Dâu mát,consultant,False,False,vi
cho anh 3 ly Bánh Táo M,order,False,False,vi
2 ly Trà Đào Cam Sả L nha,order,False,False,vi
cho em hỏi có xuất hóa đơn không nào,faq,False,False,vi
cho hỏi có bánh gì ăn kèm nhỉ,faq,False,False,vi
can I get ba Matcha Latte,order,False,False,en
cho em hỏi có đổi món sau khi đặt không vậy,faq,False,False,vi
"anh thích vị nhẹ, gợi ý gì Trà Kiwi ít ngọt",consultant,False,False,vi
cho em hỏi wifi password là gì ạ,faq,False,False,vi
đặt 3 ly Bánh Táo S nha,order,False,False,vi
no???,ignore,True,False,en
cho em hỏi can I make a reservation nào,faq,False,False,vi
hỏi chút do you have vegan options vậy,faq,False,False,vi
cho mình hỏi wifi tên gì vậy?,faq,False,False,vi
cho mình hỏi có giao hàng không nào,faq,False,False,vi
thanks,ignore,True,False,en
gọi một ly Cold Brew ít đá,order,False,False,vi
anh thích cà phê đậm thì nên uống gì Matcha Latte mát,consultant,False,False,vi
có đồ uống healthy không Bánh Táo không caffeine,consultant,False,False,vi
get me 1 Cà Phê Đen Nóng M,order,False,False,vi
mình lấy 3 Sandwich Cá Ngừ S,order,False,False,vi
what would you recommend for hot weather Trà Atiso Đỏ đá,consultant,False,False,vi
I want 1 Freeze Dâu,order,False,False,vi
ship em 3 Vanilla Latte M nha,order,False,False,en
em lấy hai Americano L,order,False,False,vi
hjx,ignore,True,False,en
gọi một ly Freeze Socola Bạc Hà nóng,order,False,False,vi
cho em hỏi có hoàn tiền không không,faq,False,False,vi
đặt bàn và lấy một Bánh Mì Que L,order,False,False,vi
cho hỏi có thanh toán thẻ không không,faq,False,False,vi
what's the most popular item Double Espresso ít ngọt nhỉ vậy,consultant,False,True,vi
tư vấn cho em món mát mát Trà Thanh Đào đá,consultant,False,False,vi
gợi ý món dưới 45k Freeze Cà Phê mát,consultant,False,False,vi
có gì ngon không em Freeze Chocolate mát,consultant,False,False,vi
món nào ít calories Bánh Táo không caffeine,consultant,False,False,vi
em gọi 2 Phin Đen Đá M nha,order,False,False,vi
em muốn thêm 3 Freeze Chocolate M,order,False,False,vi
bên em có 1 Freeze Xoài M không,order,False,False,vi
đặt 3 ly Iced Coffee S nha,order,False,False,vi
thanks nhé ạ,ignore,True,False,vi
mang ra 3 Trà Nhài M nhé,order,False,False,vi
hỏi chút có chương trình thành viên không vậy,faq,False,False,vi
đặt cho 1 Double Espresso M,order,False,False,vi
em order 3 Trà Thanh Đào L nha,order,False,False,vi
can I have 3 Donut Chocolate S à,order,False,True,vi
quán mấy giờ mở cửa?,faq,False,False,vi
đồ uống nào hợp với bánh ngọt Freeze Matcha Đậu Đỏ đá,consultant,False,False,vi
is there a private room nào,faq,False,False,vi
món nào không ngọt lắm Trà Nhài không caffeine,consultant,False,False,vi
bên em có hai Freeze Chanh Tuyết L không  ???,order,False,True,vi
cho ba Bánh Su Kem S em,order,False,False,vi
"I prefer tea-based drinks, what should I get Trà Chanh Mật Ong ít ngọt",consultant,False,False,vi
mình lấy một Cà Phê Muối S,order,False,False,vi
tư vấn cho em món mát mát Trà Đào Cam Sả đá,consultant,False,False,vi
nên uống gì vào buổi sáng Bánh Mặn Phô Mai mát,consultant,False,False,vi
cho hỏi có hoàn tiền không?,faq,False,False,vi
suggest a light refreshing drink Trà Táo Bạc Hà ít ngọt,consultant,False,False,vi
ok cảm ơn???,ignore,True,False,vi
gọi 3 ly Freeze Xoài size S,order,False,False,vi
do you have qr payment nhỉ,faq,False,False,vi
I want một Trà Đào Cam Sả,order,False,False,vi
order ba Bánh Quy Bơ M,order,False,False,vi
có chương trình thành viên không vậy,faq,False,False,vi
gợi ý món ngon cho ngày nóng Cà Phê Đen Nóng ít ngọt,consultant,False,False,vi
cho hỏi có xuất hóa đơn VAT không nào,faq,False,False,vi
nice nhé,ignore,True,False,vi
em lấy 1 Trà Đào Ít Ngọt S,order,False,False,vi
"anh thích đồ uống chua, có gì Trà Sen Vàng đá",consultant,False,False,vi
anh không uống caffeine thì nên chọn gì Bánh Mặn Phô Mai mát,consultant,False,False,vi
có gì uống mát không Vietnamese Latte không caffeine,consultant,False,False,vi
cho em 2 Freeze Trà Xanh L em,order,False,False,vi
bên em có hai Cappuccino M không,order,False,False,vi
hỏi chút có bánh gì ăn kèm nhỉ,faq,False,False,vi
gợi ý cho anh món ít ngọt Trà Thanh Đào ít ngọt,consultant,False,False,vi
món nào hợp với khẩu vị trẻ em Trà Lài Mật Ong mát,consultant,False,False,vi
okay???,ignore,True,False,en
bên em có 2 Flat White L không,order,False,False,vi
2 ly Bánh Táo S nha,order,False,False,vi
suggest a light refreshing drink Vanilla Latte mát nhỉ,consultant,False,True,vi
what's good here Freeze Matcha Đậu Đỏ đá,consultant,False,False,vi
đặt cho 3 Bánh Quy Bơ M,order,False,False,vi
recommend something under 50000 Bạc Xỉu đá,consultant,False,True,vi
món nào không ngọt lắm Trà Kiwi mát,consultant,False,False,vi
đặt hai ly Trà Thanh Đào M nha,order,False,False,vi
yo.,ignore,True,False,en
cho mình hỏi wifi tên gì vậy không,faq,False,False,vi
suggest something sweet but not too sweet Freeze Cookies mát,consultant,False,False,vi
mình order 3 Trà Đào Ít Ngọt nhiều đá,order,False,False,vi
món nào không ngọt lắm Freeze Đào đá,consultant,False,False,vi
hỏi chút có khuyến mãi gì hôm nay không nhỉ,faq,False,False,vi
"I prefer tea-based drinks, what should I get Bánh Táo mát",consultant,False,True,vi
ship 1 Freeze Bạc Xỉu M,order,False,False,vi
hỏi chút can I pay by card không,faq,False,False,vi
à à ạ,ignore,True,False,vi
hỏi chút có đặt bàn trước không nhỉ,faq,False,False,vi
cho 3 Freeze Đào size L đi,order,False,False,vi
gợi ý món ngon cho ngày nóng Espresso mát,consultant,False,False,vi
suggest something sweet but not too sweet Caramel Macchiato không caffeine,consultant,False,False,vi
cho em hỏi what time do you close ạ,faq,False,False,vi
"anh thích vị nhẹ, gợi ý gì Cappuccino mát",consultant,False,False,vi
em lấy ba Bánh Su Kem M,order,False,False,vi
123...,ignore,True,False,en
hỏi chút what's your return policy?,faq,False,False,vi
em order 1 Double Espresso S nha,order,False,False,en
what do you recommend Caramel Macchiato ít ngọt,consultant,False,False,vi
đặt cho một Freeze Dâu L,order,False,False,vi
hai ly Hazelnut Latte M nha,order,False,False,en
recommend something refreshing please Trà Đào Ít Ngọt mát,consultant,False,False,vi
em muốn thêm hai Cà Phê Dừa L,order,False,False,vi
cho em hỏi có thanh toán thẻ không không,faq,False,False,vi
có món nào giống latte nhưng không cà phê Americano mát,consultant,False,False,vi
gợi ý món dưới 45k Trà Chanh Mật Ong ít ngọt,consultant,False,False,vi
cheers...,ignore,True,False,en
mình order hai Bánh Chuối ít đường...,order,False,True,vi
what would you recommend for hot weather Espresso ít ngọt,consultant,False,False,vi
lấy cho một ly Cà Phê Sữa Nóng L,order,False,False,vi
cho hỏi có chỗ ngồi làm việc không nhỉ,faq,False,False,vi
tư vấn cho em món ngon giá rẻ Freeze Cookies đá,consultant,False,False,vi
món nào thay thế được cà phê Cà Phê Dừa đá nhỉ vậy,consultant,False,True,vi
anh thích cà phê đậm thì nên uống gì Bánh Táo mát,consultant,False,False,vi
vâng???,ignore,True,False,vi
nên uống gì vào buổi sáng Latte ít ngọt,consultant,False,False,vi
đồ uống nào hợp với bánh ngọt Freeze Sữa Chua Việt Quất không caffeine,consultant,False,False,vi
thx,ignore,True,False,en
quán có hai Latte M không,order,False,False,vi
món nào hợp với khẩu vị trẻ em Bánh Mặn Phô Mai đá nhỉ  ,consultant,False,True,vi
có món nào nhẹ nhẹ không Trà Đào Ít Ngọt đá,consultant,False,False,vi
cho hỏi có đổi món sau khi đặt không ạ,faq,False,False,vi
cho em hai Latte L em,order,False,False,en
lấy hai Freeze Matcha Đậu Đỏ M nhé,order,False,False,vi
món nào không ngọt lắm Cà Phê Sữa Nóng đá,consultant,False,False,vi
ship hai Cà Phê Muối M,order,False,False,vi
hỏi chút what time do you close vậy,faq,False,False,vi
what would you recommend for hot weather Bánh Mì Pate đá,consultant,False,False,vi
ship em một Brownie S nha,order,False,False,vi
"anh thích trà hoa quả, recommend gì Trà Thanh Đào đá",consultant,False,False,vi
gợi ý cho khách không ăn đường Iced Coffee đá,consultant,False,False,vi
alo alo,ignore,True,False,en
anh thích cà phê đậm thì nên uống gì Trà Thanh Đào ít ngọt nhỉ.,consultant,False,True,vi
cho 3 cốc Freeze Xoài L,order,False,False,vi
có món cho trẻ em không?,faq,False,False,vi
quán có 2 Cà Phê Sữa Nóng L không,order,False,False,vi
order 3 Phin Sữa Đá S,order,False,False,vi
tư vấn cho em món mát mát Trà Kiwi đá nhỉ  ???,consultant,False,True,vi
hỏi chút có chỗ ngồi làm việc không vậy,faq,False,False,vi
get me một Hazelnut Latte L,order,False,False,vi
có chương trình thành viên không nhỉ vậy,faq,False,True,vi
thanks ạ,ignore,True,False,vi
cho mình hỏi can I pay by cash vậy ạ,faq,False,True,vi
gợi ý cho anh món ít ngọt Bánh Mì Pate đá,consultant,False,False,vi
hỏi chút is there parking available không,faq,False,False,vi
tôi muốn mua ba Freeze Cookies M vậy,order,False,True,vi
em muốn order 1 Bánh Mặn Phô Mai S,order,False,False,vi
is there a kid's menu nhỉ,faq,False,False,vi
can I have 1 Trà Sen Vàng S,order,False,False,vi
cho em hỏi quán có nhận đặt số lượng lớn không ạ,faq,False,False,vi
"anh thích trà hoa quả, recommend gì Freeze Chocolate đá",consultant,False,False,vi
không,ignore,True,False,vi
anh ơi 3 Double Espresso S nha,order,False,False,vi
what's the most popular item Cappuccino đá,consultant,False,False,vi
em lấy 3 Freeze Socola Bạc Hà M,order,False,False,vi
em cần một Trà Đào Cam Sả S,order,False,False,vi
I'd like 1 Freeze Caramel S please,order,False,False,en
cho 3 Trà Nhài nhiều đá đi,order,False,False,vi
món nào bán chạy nhất Cà Phê Đen Nóng đá,consultant,False,False,vi
one Freeze Xoài S???,order,False,True,vi
what do you recommend Bạc Xỉu mát,consultant,False,False,vi
suggest something sweet but not too sweet Trà Gừng Mật Ong ít ngọt,consultant,False,False,vi
có đổi món sau khi đặt không nhỉ,faq,False,False,vi
có giao tận nơi không vậy,faq,False,False,vi
cho em hỏi có đổi món sau khi đặt không?,faq,False,False,vi
cho 1 Bánh Phô Mai ít ngọt đi,order,False,False,vi
recommend something refreshing please Trà Đào Cam Sả không caffeine,consultant,False,False,vi
gợi ý món dưới 45k Freeze Đào mát,consultant,False,False,vi
cho hỏi what time do you close nào,faq,False,False,vi
bye bye.,ignore,True,False,en
cho ba Trà Táo Bạc Hà L đi,order,False,False,vi
get me một Trà Atiso Đỏ M,order,False,False,vi
what's your best seller today Sandwich Cá Ngừ đá...,consultant,False,True,vi
món nào phù hợp cho buổi chiều Trà Sen Vàng không caffeine,consultant,False,False,vi
cho hỏi  khuyến mãi gì hôm nay không không à,faq,False,True,vi
cho 3 Hồng Trà Sữa size M đi,order,False,False,vi
what's the most popular item Trà Cam Quế mát,consultant,False,False,vi
good evening nhé,ignore,True,False,vi
haha...,ignore,True,False,en
cho mình hỏi có món lạnh không nào,faq,False,False,vi
cho em 2 Freeze Cà Phê L em,order,False,False,vi
hỏi chút có phòng họp không không,faq,False,False,vi
what's your best seller today Bánh Phô Mai đá,consultant,False,False,vi
món nào phù hợp cho buổi chiều Freeze Sữa Chua Việt Quất mát,consultant,False,False,vi
tư vấn đồ uống cho người mới uống cà phê Bánh Chuối ít ngọt,consultant,False,False,vi
gọi một ly Trà Vải size S,order,False,False,vi
gợi ý cho anh món ít ngọt Espresso đá nhỉ,consultant,False,True,vi
thêm cho tôi một Freeze Đào M,order,False,False,vi
cho hỏi what time do you close vậy,faq,False,False,vi
cho hỏi có bánh gì ăn kèm?,faq,False,False,vi
tư vấn đồ uống cho người mới uống cà phê Trà Thanh Đào mát,consultant,False,False,vi
em muốn order 1 Bạc Xỉu S,order,False,False,vi
tnx nhé,ignore,True,False,vi
đồ uống nào hợp với bánh ngọt Bánh Mì Pate mát nhỉ vậy,consultant,False,True,vi
please give me 1 Trà Kiwi L,order,False,False,vi
hello ạ,ignore,True,False,vi
gợi ý cho anh món ít ngọt Americano mát nhỉ,consultant,False,True,vi
"I prefer tea-based drinks, what should I get Freeze Chanh Tuyết mát",consultant,False,False,vi
đặt bàn và lấy ba Espresso L,order,False,False,vi
hỏi chút do you have vegetarian options nào,faq,False,False,vi
mình order hai Trà Nhài nhiều đá,order,False,False,vi
anh không uống caffeine thì nên chọn gì Freeze Việt Quất đá,consultant,False,False,vi
